"","X","ISO3","Country","Province","Market","Address","latitude","longitude","ID","local_consumption"
"1993",1993,"ZMB","Zambia","Northern","Isoka","Isoka, Zambia",-10.1535089,32.6362231,"ZMB1993",18810689.1796875
"1994",1994,"ZMB","Zambia","Northern","Kaputa","Kaputa, Zambia",-8.9277211,29.7889248,"ZMB1994",9941822.86523438
"1995",1995,"ZMB","Zambia","Northern","Kasama","Kasama, Zambia",-10.2290555,31.193945,"ZMB1995",32755096.2148438
"1996",1996,"ZMB","Zambia","Northern","Luwingu","Luwingu, Zambia",-10.585487,29.8815203,"ZMB1996",17402982.8535156
"1997",1997,"ZMB","Zambia","Northern","Mbala","Mbala, Zambia",-8.8536444,31.3655989,"ZMB1997",43716898.234375
"1998",1998,"ZMB","Zambia","Northern","Mpika","Mpika, Zambia",-11.8280231,31.4513314,"ZMB1998",22148166.9726562
"1999",1999,"ZMB","Zambia","Northern","Mporokoso","Mporokoso, Zambia",-9.3790072,30.1242853,"ZMB1999",13322382.7138672
"2000",2000,"ZMB","Zambia","Northern","Mpulungu","Mpulungu, Zambia",-8.772507,31.1166193,"ZMB2000",14547153.0019531
"2001",2001,"ZMB","Zambia","Northern","Mungwi","Mungwi, Zambia",-10.1683268,31.3484448,"ZMB2001",27483904.4277344
"2002",2002,"ZMB","Zambia","Northern","Nakonde","Nakonde, Zambia",-9.5120401,32.6277455,"ZMB2002",32424434.9863281
"2003",2003,"ZMB","Zambia","Southern","Choma","Choma, Zambia",-16.8054223,26.9970153,"ZMB2003",57355127.4882812
"2004",2004,"ZMB","Zambia","Southern","Gwembe","Gwembe, Zambia",-16.5002573,27.5906715,"ZMB2004",58896721.1367188
"2005",2005,"ZMB","Zambia","Southern","Itezhi-tezhi","Itezhi-tezhi, Zambia",-15.7409369,26.0443442,"ZMB2005",4545319.25634766
"2006",2006,"ZMB","Zambia","Southern","Kalomo","Kalomo, Zambia",-17.0299054,26.4783981,"ZMB2006",28447137.3710938
"2007",2007,"ZMB","Zambia","Southern","Kazungula","Kazungula, Zambia",-17.7806088,25.2778317,"ZMB2007",7025553.515625
"2008",2008,"ZMB","Zambia","Southern","Livingstone","Livingstone, Zambia",-17.8519791,25.8285153,"ZMB2008",170512505.03125
"2009",2009,"ZMB","Zambia","Southern","Mazabuka","Mazabuka, Zambia",-15.861252,27.7490656,"ZMB2009",74460051.75
"2010",2010,"ZMB","Zambia","Southern","Monze","Monze, Zambia",-16.2803207,27.4732571,"ZMB2010",66559896.6289062
"2011",2011,"ZMB","Zambia","Southern","Namwala","Namwala, Zambia",-15.7524721,26.4370933,"ZMB2011",16750346.0410156
"2012",2012,"ZMB","Zambia","Southern","Siavonga","Siavonga, Zambia",-16.5323379,28.7110539,"ZMB2012",42418265.9804688
"2013",2013,"ZMB","Zambia","Western","Kalabo","Kalabo, Zambia",-14.9931607,22.6779684,"ZMB2013",15717431.5703125
"2014",2014,"ZMB","Zambia","Western","Kaoma","Kaoma, Zambia",-14.8119398,24.7973983,"ZMB2014",16202673.3544922
"2015",2015,"ZMB","Zambia","Western","Lukulu","Lukulu, Zambia",-14.4076036,23.2587992,"ZMB2015",7465273.7109375
"2016",2016,"ZMB","Zambia","Western","Mongu","Mongu, Zambia",-15.2735504,23.1501117,"ZMB2016",72390965.0625
"2017",2017,"ZMB","Zambia","Western","Senanga","Senanga, Zambia",-16.1178235,23.2960171,"ZMB2017",11793419.7548828
"2018",2018,"ZMB","Zambia","Western","Sesheke","Sesheke, Zambia",-17.4738864,24.2955141,"ZMB2018",43184359.96875
"2019",2019,"ZMB","Zambia","Western","Shang'ombo","Shang'ombo, Zambia",-16.3234581,22.104272,"ZMB2019",5603452.30712891
"2020",2020,"ZWE","Zimbabwe","Bulawayo","Renkini Bus Terminus","Renkini Bus Terminus, Zimbabwe",-20.1471061,28.5734149,"ZWE2020",688307070.9375
"2021",2021,"ZWE","Zimbabwe","Harare","Mbare","Mbare, Zimbabwe",-17.8605724,31.0465953,"ZWE2021",1919123208.8125
"2022",2022,"ZWE","Zimbabwe","Manicaland","Checheche","Checheche, Zimbabwe",-20.7636665,32.2168319,"ZWE2022",43427405.4570312
"2023",2023,"ZWE","Zimbabwe","Manicaland","Murambinda","Murambinda, Zimbabwe",-19.2712148,31.6454222,"ZWE2023",53661161.9765625
"2024",2024,"ZWE","Zimbabwe","Manicaland","Nyanyadzi","Nyanyadzi, Zimbabwe",-19.776116,32.4230391,"ZWE2024",51598735.7695312
"2025",2025,"ZWE","Zimbabwe","Manicaland","Sakubva","Sakubva, Zimbabwe",-18.9905353,32.6418745,"ZWE2025",237508582.203125
"2026",2026,"ZWE","Zimbabwe","Mashonaland Central","Bindura","Bindura, Zimbabwe",-17.3040996,31.3274387,"ZWE2026",101012648.921875
"2027",2027,"ZWE","Zimbabwe","Mashonaland Central","Chikafa","Chikafa, Zimbabwe",-19.4044305,31.4445019,"ZWE2027",41503854.3378906
"2028",2028,"ZWE","Zimbabwe","Mashonaland Central","Chimhanda","Chimhanda, Zimbabwe",-16.6337388,32.1362825,"ZWE2028",38137331.3085938
"2029",2029,"ZWE","Zimbabwe","Mashonaland Central","Chomutukutu","Chomutukutu, Zimbabwe",38.905955,-77.039523,"ZWE2029",2362809853.125
"2030",2030,"ZWE","Zimbabwe","Mashonaland Central","Kasenzi","Kasenzi, Zimbabwe",-16.5833333,32.2166667,"ZWE2030",34875969.8203125
"2031",2031,"ZWE","Zimbabwe","Mashonaland Central","Mahuwe","Mahuwe, Zimbabwe",-16.7644295,31.0793705,"ZWE2031",42040583.1523438
"2032",2032,"ZWE","Zimbabwe","Mashonaland Central","Marymount","Marymount, Zimbabwe",-18.9757005,32.7004891,"ZWE2032",255069828.203125
"2033",2033,"ZWE","Zimbabwe","Mashonaland Central","Mount Darwin","Mount Darwin, Zimbabwe",-16.7763562,31.5766606,"ZWE2033",53884371.9394531
"2034",2034,"ZWE","Zimbabwe","Mashonaland Central","Mushumbi","Mushumbi, Zimbabwe",-16.1636915,30.5776677,"ZWE2034",19819301.4199219
"2035",2035,"ZWE","Zimbabwe","Mashonaland Central","Nyamatikiti","Nyamatikiti, Zimbabwe",-19.4947222,31.9044444,"ZWE2035",53425215.8300781
"2036",2036,"ZWE","Zimbabwe","Mashonaland Central","Nyatsatu","Nyatsatu, Zimbabwe",-16.7644295,31.0793705,"ZWE2036",42040583.1523438
"2037",2037,"ZWE","Zimbabwe","Mashonaland Central","Rushinga","Rushinga, Zimbabwe",-16.6465182,32.2653887,"ZWE2037",38277111.7109375
"2038",2038,"ZWE","Zimbabwe","Mashonaland East","Dombotombo","Dombotombo, Zimbabwe",-18.5663889,31.9427778,"ZWE2038",62225190.3925781
"2039",2039,"ZWE","Zimbabwe","Mashonaland East","Kotwa","Kotwa, Zimbabwe",-16.9962523,32.6673018,"ZWE2039",36306360.2539062
"2040",2040,"ZWE","Zimbabwe","Mashonaland East","Makaha","Makaha, Zimbabwe",-17.2801768,32.6122014,"ZWE2040",37691801.5917969
"2041",2041,"ZWE","Zimbabwe","Mashonaland East","Murehwa","Murehwa, Zimbabwe",-17.6501872,31.7787019,"ZWE2041",63839295.8398438
"2042",2042,"ZWE","Zimbabwe","Mashonaland East","Nyamande","Nyamande, Zimbabwe",-17.2152517,32.7123937,"ZWE2042",36025466.5478516
"2043",2043,"ZWE","Zimbabwe","Mashonaland East","Nyamapanda","Nyamapanda, Zimbabwe",-16.9664052,32.8549853,"ZWE2043",30131081.0400391
"2044",2044,"ZWE","Zimbabwe","Mashonaland East","Nyamukoho","Nyamukoho, Zimbabwe",33.7971368,-84.32224,"ZWE2044",1322052235.875
"2045",2045,"ZWE","Zimbabwe","Mashonaland East","Suswe","Suswe, Zimbabwe",-17.1558276,32.3964629,"ZWE2045",37845380.4707031
"2046",2046,"ZWE","Zimbabwe","Mashonaland West","Chikonohono","Chikonohono, Zimbabwe",-17.3891392,30.1894855,"ZWE2046",95547226.6015625
"2047",2047,"ZWE","Zimbabwe","Mashonaland West","Kasvisva","Kasvisva, Zimbabwe",-17.4851029,29.7889248,"ZWE2047",19746422.2929688
"2048",2048,"ZWE","Zimbabwe","Mashonaland West","Mola","Mola, Zimbabwe",-16.9265071,28.2985604,"ZWE2048",5608571.08251953
"2049",2049,"ZWE","Zimbabwe","Mashonaland West","Murombedzi","Murombedzi, Zimbabwe",-17.7054419,30.1978952,"ZWE2049",44697573.8496094
"2050",2050,"ZWE","Zimbabwe","Mashonaland West","Negande business centre","Negande business centre, Zimbabwe",38.8985658,-77.0442842,"ZWE2050",2363875511.125
"2051",2051,"ZWE","Zimbabwe","Masvingo","Mucheke","Mucheke, Zimbabwe",-20.0793381,30.8168718,"ZWE2051",116099371.722656
"2052",2052,"ZWE","Zimbabwe","Masvingo","Mupandawana","Mupandawana, Zimbabwe",-19.6361347,31.1681417,"ZWE2052",33512962.1679688
"2053",2053,"ZWE","Zimbabwe","Masvingo","Neshuro","Neshuro, Zimbabwe",-20.9457953,30.644437,"ZWE2053",21132965.4414062
"2054",2054,"ZWE","Zimbabwe","Masvingo","Ngundu","Ngundu, Zimbabwe",-20.8002241,30.799639,"ZWE2054",45669146.5859375
"2055",2055,"ZWE","Zimbabwe","Masvingo","Rutenga","Rutenga, Zimbabwe",-21.2407304,30.732871,"ZWE2055",15257152.1835938
"2056",2056,"ZWE","Zimbabwe","Masvingo","Sarahuro","Sarahuro, Zimbabwe",-3.6217479,-79.2380664,"ZWE2056",31691002.6064453
"2057",2057,"ZWE","Zimbabwe","Masvingo","Tshovani","Tshovani, Zimbabwe",-20.979488,32.1036268,"ZWE2057",30267089.3466797
"2058",2058,"ZWE","Zimbabwe","Matabeleland North","Binga centre","Binga centre, Zimbabwe",-17.6241483,27.341081,"ZWE2058",14659677.1357422
"2059",2059,"ZWE","Zimbabwe","Matabeleland North","Hwange Town Bus Terminus","Hwange Town Bus Terminus, Zimbabwe",-18.3558779,26.5019976,"ZWE2059",38477467.7519531
"2060",2060,"ZWE","Zimbabwe","Matabeleland North","Nemane","Nemane, Zimbabwe",-19.7687234,27.7578589,"ZWE2060",18032078.8916016
"2061",2061,"ZWE","Zimbabwe","Matabeleland North","Nkayi Growth Point","Nkayi Growth Point, Zimbabwe",-19.0000449,28.89963,"ZWE2061",24734451.6533203
"2062",2062,"ZWE","Zimbabwe","Matabeleland North","Siakobvu","Siakobvu, Zimbabwe",-17.1311,28.3642,"ZWE2062",7332603.29882812
"2063",2063,"ZWE","Zimbabwe","Matabeleland North","Siphepha","Siphepha, Zimbabwe",-19.2851288,27.6577853,"ZWE2063",16034412.4204102
"2064",2064,"ZWE","Zimbabwe","Matabeleland North","Tsholotsho Business Centre","Tsholotsho Business Centre, Zimbabwe",-19.7696788,27.7613765,"ZWE2064",18031510.5429688
"2065",2065,"ZWE","Zimbabwe","Matabeleland South","Bazha","Bazha, Zimbabwe",-20.6061,28.3351,"ZWE2065",15756063.5791016
"2066",2066,"ZWE","Zimbabwe","Matabeleland South","Brunaperg","Brunaperg, Zimbabwe",-21.1630267,28.028162,"ZWE2066",14369735.190918
"2067",2067,"ZWE","Zimbabwe","Matabeleland South","Dombodema","Dombodema, Zimbabwe",-20.4038497,27.6236813,"ZWE2067",17155715.2719727
"2068",2068,"ZWE","Zimbabwe","Matabeleland South","Dulibadzimu Market","Dulibadzimu Market, Zimbabwe",-22.2089461,29.9869657,"ZWE2068",79321900.1015625
"2069",2069,"ZWE","Zimbabwe","Matabeleland South","Gwanda town","Gwanda town, Zimbabwe",-20.9428731,29.0070667,"ZWE2069",32818646.0302734
